icao24,callsign,origin_country,longitude,latitude,velocity,baro_altitude,geo_altitude,vertical_rate,hour,delay_seconds
a5224d,N43RS   ,United States,-86.0026,30.8496,109.58,5059.68,5295.9,7.15,14,0
a488eb,OUA1    ,United States,-97.4904,35.2256,46.07,556.26,586.74,-0.33,14,1
a355e6,SJJ314  ,United States,-95.4663,38.5971,246.75,12496.8,12778.74,0.0,14,0
a1c88f,MXY180  ,United States,-82.6878,30.281,226.88,11003.28,11460.48,2.28,14,2
a6fece,N55TU   ,United States,-112.4956,41.3426,84.98,2842.26,2933.7,0.65,14,1
a1b573,SWA200  ,United States,-121.7539,37.7001,142.21,1813.56,1828.8,0.33,14,0
3994db,AIB843A ,France,-88.8527,29.7944,140.01,4130.04,4328.16,-5.2,14,0
a69bcf,N525DC  ,United States,-96.7848,33.0435,121.12,4091.94,4297.68,11.38,14,0
ac7e63,N904DR  ,United States,-116.7875,32.7785,44.43,1310.64,1341.12,-3.9,14,0
ac986a,N910TX  ,United States,-94.933,30.2749,267.05,10050.78,10500.36,0.0,14,0
ad4ef3,N957D   ,United States,-84.6796,32.9234,74.99,1165.86,1219.2,-0.33,14,0
ad8b1d,ASA474  ,United States,-98.6709,35.461,251.56,11277.6,11711.94,0.0,14,0
ac1bcb,N88DD   ,United States,-79.1587,41.9339,277.84,11887.2,11727.18,0.0,14,0
a0a7a0,AAL3012 ,United States,-78.508,37.7152,209.4,9144.0,9227.82,0.0,14,0
ac22c5,AAL2821 ,United States,-76.6351,37.6643,243.67,8008.62,8039.1,8.13,14,0
adf520,N999LV  ,United States,-95.7661,35.201,216.78,9418.32,9761.22,-10.4,14,0
a6b810,N532CC  ,United States,-78.5211,36.6271,262.73,8839.2,8976.36,0.0,14,1
ae0206,LYRE71  ,United States,-97.819,29.2328,89.66,3093.72,3246.12,0.33,14,1
aaa88b,N786TT  ,United States,-112.3306,35.6871,243.41,12496.8,12961.62,0.98,14,0
a9f0d4,BLADE5  ,United States,-112.2438,41.0991,32.94,1409.7,1432.56,-10.4,14,0
ad4eea,N957CR  ,United States,-95.9352,32.1236,269.82,12496.8,12946.38,-0.33,14,0
a462fc,N382CT  ,United States,-95.0992,38.5878,57.85,1005.84,1021.08,0.0,14,0
ac35de,N886TX  ,United States,-97.0713,34.904,167.0,9448.8,9837.42,0.0,14,0
a53528,N4346D  ,United States,-123.2984,44.4615,45.81,274.32,228.6,-1.95,14,0
a71ea3,N558RJ  ,United States,-104.5278,38.9806,234.33,12481.56,12908.28,-0.98,14,0
a82080,N6223V  ,United States,-81.1768,32.1282,28.81,7.62,38.1,-1.3,14,0
adee39,N997SE  ,United States,-116.9834,33.1863,52.64,1653.54,1699.26,-1.95,14,0
a9406e,N69555  ,United States,-97.3652,32.8466,54.57,281.94,312.42,-2.6,14,0
ab5257,AAL128  ,United States,-104.9704,39.9537,277.5,11879.58,12268.2,0.33,14,0
ac8577,AAL2836 ,United States,-83.9901,35.8075,0.0,,,,14,0
a52206,N43NW   ,United States,-82.9473,36.5007,167.95,4175.76,4221.48,-6.5,14,0
a057cc,DAL1077 ,United States,-77.9002,34.3958,226.72,9433.56,9677.4,0.0,14,0
a3a5d9,DAL2168 ,United States,-82.7691,27.3587,234.27,11277.6,11849.1,0.0,14,0
ab5e9b,SWA2144 ,United States,-122.0918,47.7863,114.03,2339.34,2316.48,-5.2,14,1
acce75,EJA924  ,United States,-82.1393,30.3988,190.35,12496.8,12969.24,0.0,14,1
a52e50,AAL2940 ,United States,-112.0032,33.439,4.37,,,,14,0
ac8588,DAL1537 ,United States,-83.8415,41.9682,183.51,4465.32,4358.64,-9.1,14,0
ac7256,AAL1923 ,United States,-100.7675,35.5128,261.83,10668.0,11094.72,0.0,14,0
ab525f,AAL1318 ,United States,-109.3902,35.9569,248.39,10972.8,11452.86,0.0,14,0
a64e2a,SKW4959 ,United States,-111.9954,33.4388,5.14,,,,14,0
aa580e,CKS551  ,United States,-94.3116,45.0933,294.7,10058.4,10050.78,0.0,14,0
abb579,SWA2497 ,United States,-99.4886,37.2693,244.15,10668.0,11056.62,0.0,14,0
a52e4f,N433AM  ,United States,-104.8475,39.5801,3.6,,,,14,0
a54878,N44CB   ,United States,-83.9964,35.8075,0.06,,,,14,0
a4d8dd,OXF8186 ,United States,-111.4902,33.3672,54.43,1333.5,1386.84,0.33,14,0
a51b1a,UAL1741 ,United States,-104.6849,39.882,13.89,,,,14,0
782189,CKK228  ,China,-91.2522,45.9471,198.27,9144.0,9060.18,0.0,14,0
ad9e73,JBU448  ,United States,-81.8391,42.1293,274.01,10668.0,10492.74,0.0,14,0
a4c5d8,JBU724  ,United States,-87.744,42.4433,273.33,10675.62,10675.62,0.0,14,0
abae8f,SWA1769 ,United States,-92.6583,36.9046,225.33,12192.0,12489.18,0.0,14,0
aa08a1,N7458V  ,United States,-85.7901,31.708,59.82,609.6,701.04,-3.9,14,0
0d0a9a,AMX039  ,Mexico,-84.4466,37.246,222.16,11574.78,11780.52,0.33,14,0
a8d0ce,BGB71   ,United States,-119.28,46.2941,51.45,1676.4,1661.16,0.0,14,0
873334,ANA126  ,Japan,-118.542,34.0181,138.16,2385.06,2461.26,-3.58,14,0
a69ba8,N525BP  ,United States,-93.6179,35.6339,179.77,10972.8,11315.7,0.0,14,0
a64e48,N505UC  ,United States,-111.7638,40.4719,48.97,2065.02,2125.98,-1.95,14,0
a4d8ec,N411MB  ,United States,-117.8431,33.6692,45.12,403.86,403.86,-0.65,14,0
acd552,JSX881  ,United States,-79.6642,33.0066,236.14,11277.6,11605.26,-0.33,14,0
a38b84,JBU811  ,United States,-73.5362,42.9998,202.52,11582.4,11300.46,0.98,14,0
a1a286,SKW5296 ,United States,-89.4671,40.6568,220.54,8854.44,8953.5,-11.7,14,0
3c64ef,DLH446  ,Germany,-98.4949,45.4688,215.53,11582.4,11658.6,0.33,14,0
a54884,N44CP   ,United States,-97.6605,30.1851,7.2,,,,14,0
a7b0ff,N595LL  ,United States,-95.6087,31.1237,192.9,9144.0,9532.62,0.0,14,0
a89597,EJA652  ,United States,-113.6319,35.6742,190.69,6111.24,6355.08,-4.55,14,0
ae13cf,GOAT42  ,United States,-98.1058,29.0798,117.57,4876.8,5143.5,0.33,14,0
a1fd0b,N227WW  ,United States,-81.2565,29.0463,51.76,3383.28,3558.54,7.15,14,0
ae6347,YOGI45  ,United States,-85.4363,31.3642,53.5,510.54,563.88,3.58,14,0
a8de7d,DAL1323 ,United States,-84.4355,33.6379,0.0,,,,14,5
ae00b6,FIDO26  ,United States,-97.3555,33.174,102.01,800.1,830.58,-9.43,14,3
a99b5f,SKW6385 ,United States,-86.41,41.6616,118.24,1203.96,1074.42,7.15,14,0
c06a75,TSC651  ,Canada,-71.3794,46.8012,67.3,190.5,53.34,-3.58,14,0
aa328f,RPA3622 ,United States,-75.3018,41.811,197.17,9144.0,8869.68,0.33,14,0
a0dd1e,N155DS  ,United States,-88.0179,43.33,106.99,2446.02,2377.44,0.0,14,0
a15de9,N1876T  ,United States,-96.6412,32.7758,140.95,1623.06,1691.64,-4.88,14,0
ad3042,N949TB  ,United States,-104.2716,40.3359,51.66,2240.28,2308.86,0.33,14,0
a0e431,AAL2339 ,United States,-79.0001,40.247,208.87,8534.4,8389.62,0.0,14,0
ae13bf,BALL15  ,United States,-97.8002,36.9133,86.26,2705.1,2819.4,0.33,14,0
a23754,N2419L  ,United States,-84.3726,42.1402,42.56,701.04,655.32,0.33,14,0
ae00a6,,United States,-98.7555,33.8506,221.69,4853.94,4930.14,26.66,14,0
ac1058,N877AA  ,United States,-73.1086,41.1636,29.61,129.54,38.1,-1.3,14,22
a99b83,DAL9963 ,United States,-108.778,35.4914,261.79,12496.8,12999.72,0.0,14,0
ada64d,AAL3275 ,United States,-97.0252,33.0871,93.12,1120.14,1165.86,-5.2,14,1
a0944d,N1363S  ,United States,-87.8761,30.4704,33.25,38.1,99.06,-5.2,14,0
a547b4,N43957  ,United States,-118.8285,34.2014,55.96,1295.4,1310.64,0.98,14,0
aa92fb,UAL195  ,United States,-120.8673,43.9193,226.83,11887.2,12039.6,0.33,14,0
c06a7d,TSC426  ,Canada,-81.4128,33.6756,225.93,10370.82,10698.48,-0.33,14,0
a8d224,EDV5406 ,United States,-82.6698,42.9352,204.66,6400.8,6210.3,0.0,14,0
0d1142,XARFG   ,Mexico,-100.0933,25.7709,45.81,533.4,563.88,6.18,14,0
ae6370,G21032  ,United States,-73.2501,40.983,57.21,358.14,266.7,-0.33,14,0
a07a15,N13NS   ,United States,-111.9956,40.6269,3.34,,,,14,0
0d0a63,TAA642  ,Mexico,-94.9347,30.618,127.57,6697.98,7033.26,0.0,14,0
ad4390,AAL3308 ,United States,-114.4797,32.759,218.91,7620.0,7985.76,0.33,14,0
0d1151,VOI1840 ,Mexico,-97.2743,31.7006,222.93,11277.6,11757.66,0.0,14,0
aa8bfa,ENY4124 ,United States,-101.2983,32.1106,162.05,3505.2,3688.08,-5.2,14,0
a35701,EDV5192 ,United States,-83.449,42.1302,189.83,3459.48,3322.32,-9.1,14,0
ae13f6,GOAT78  ,United States,-98.2965,29.5392,50.58,220.98,243.84,-4.88,14,1
c06a82,TSC938  ,Canada,-81.2568,33.8786,225.93,10363.2,10690.86,0.33,14,1
aa2b79,UAL2237 ,United States,-107.1266,31.9608,244.96,11277.6,11811.0,0.0,14,0
a88e71,N650TP  ,United States,-74.197,40.1883,220.13,6835.14,6652.26,13.33,14,0
a1f10c,RNI42   ,United States,-82.1535,30.4052,204.22,6416.04,6697.98,-13.0,14,3
a9aebc,ASA412  ,United States,-93.0853,44.4003,278.51,11277.6,11323.32,0.0,14,0
a21127,ENY4040 ,United States,-98.2898,30.5934,230.73,9448.8,9936.48,0.0,14,0
a965d6,N7040V  ,United States,-116.5582,43.4228,48.9,1485.9,1493.52,-1.3,14,0
a8de57,N6702A  ,United States,-94.5132,37.8679,53.88,1120.14,1143.0,-1.95,14,3
a33d62,DAL1127 ,United States,-75.2086,43.2711,213.05,10370.82,10073.64,0.0,14,0
a712cc,N555JF  ,United States,-76.0368,37.2757,217.36,8648.7,8686.8,-5.2,14,0
a8e52e,N672WV  ,United States,-77.421,34.4305,254.5,7924.8,8122.92,0.0,14,0
a23780,AUB118  ,United States,-85.0327,33.712,49.84,1463.04,1508.76,-0.98,14,0
a3db99,LXJ348  ,United States,-114.6959,35.7075,194.96,13106.4,13548.36,-0.33,14,0
a8de56,DAL1386 ,United States,-82.9233,28.4249,242.99,11277.6,11811.0,0.0,14,0
a76244,N575PC  ,United States,-93.3367,34.4249,125.39,7924.8,8221.98,0.0,14,0
a99b1b,JIA5615 ,United States,-81.8806,41.3363,117.07,1318.26,1242.06,8.13,14,1
a51b93,RPA4767 ,United States,-78.8767,39.9939,184.74,9753.6,9646.92,0.33,14,0
a82bbd,N6254J  ,United States,-117.0056,32.8802,50.51,1280.16,1303.02,-4.23,14,0
a307fd,N2949V  ,United States,-104.365,38.8344,57.64,2651.76,2735.58,-1.95,14,0
a427e3,SUB8903 ,United States,-87.6606,36.5315,147.11,6400.8,6614.16,-0.65,14,1
a89545,QXE2144 ,United States,-122.7587,45.6582,85.44,815.34,769.62,-4.88,14,0
a9eb15,N738ZU  ,United States,-76.3704,36.5722,48.64,304.8,228.6,1.95,14,1
a65598,SKW6389 ,United States,-97.6594,30.8482,246.11,10058.4,10553.7,0.0,14,0
a1f108,N224MZ  ,United States,-107.7447,36.8016,244.77,10668.0,11140.44,-0.33,14,0
0d0a02,VOI1743 ,Mexico,-111.3095,32.1223,242.09,11285.22,11833.86,0.0,14,0
a83ef2,NKS543  ,United States,-109.9901,32.4453,222.81,10965.18,11521.44,0.0,14,1
ab28bf,N818TB  ,United States,-85.6852,30.5951,71.09,1592.58,1668.78,0.0,14,0
a78890,N585AW  ,United States,-116.7268,32.9171,55.28,1645.92,1691.64,-1.3,14,0
a63b81,N500SA  ,United States,-96.2955,33.2924,74.68,1348.74,1409.7,-1.3,14,0
ac7e09,AAL2291 ,United States,-77.6701,39.9626,172.98,9662.16,9517.38,1.63,14,0
a83ef5,JIA5076 ,United States,-99.2039,33.9417,231.03,7002.78,7345.68,-0.33,14,1
ae13fb,RUST47  ,United States,-98.2074,34.5623,140.83,3299.46,3467.1,0.33,14,0
a76234,N575NM  ,United States,-106.9494,32.3637,110.18,2164.08,2240.28,-5.2,14,0
a6f2b7,JBU465  ,United States,-81.9687,29.3684,242.82,10050.78,10515.6,-0.33,14,1
ab28d7,UAL1611 ,United States,-74.1732,40.6819,9.26,,,,14,0
a94bd9,N69875  ,United States,-90.781,38.6003,16.47,243.84,281.94,-3.58,14,3
a271b0,MXY138  ,United States,-72.6475,41.3841,249.43,8839.2,8587.74,0.0,14,0
a39dd0,LXJ332  ,United States,-83.9395,33.8339,99.5,1158.24,1203.96,0.0,14,1
a6b87a,SKW5550 ,United States,-87.9891,41.9798,101.07,1143.0,1120.14,8.78,14,0
ab15a4,N813MR  ,United States,-84.2007,33.1753,95.39,1463.04,1524.0,0.0,14,0
a20a42,OUA39   ,United States,-97.8877,35.1551,71.36,2004.06,2087.88,-0.98,14,0
a35764,N314TP  ,United States,-106.9339,37.8119,222.22,13106.4,13571.22,-0.65,14,0
ad3098,SWA1031 ,United States,-106.8422,35.0568,248.36,12496.8,12992.1,-0.33,14,0
a427bc,EJA367  ,United States,-118.1055,33.6782,189.97,4145.28,4297.68,17.56,14,0
a712f1,N555KT  ,United States,-81.8705,36.5752,181.86,11582.4,11788.14,0.0,14,0
a1b4ab,ENY3416 ,United States,-84.8201,40.2424,256.3,10668.0,10744.2,-0.33,14,0
0d0a19,VOI791  ,Mexico,-80.9209,25.7327,217.6,6225.54,6560.82,7.15,14,0
a284ba,N261WT  ,United States,-93.6153,36.2921,88.2,2804.16,2903.22,2.93,14,0
abc80c,SWA3529 ,United States,-119.3239,37.316,188.52,9144.0,9441.18,0.0,14,0
a8955e,NKS723  ,United States,-82.9543,40.1234,169.94,3451.86,3390.9,11.05,14,0
a4771b,UPS5276 ,United States,-103.032,37.0359,252.23,11285.22,11742.42,-0.33,14,0
aa455a,N761BB  ,United States,-104.4437,39.5685,84.8,2232.66,2293.62,-0.33,14,0
ac48ac,SWA484  ,United States,-99.9331,31.2578,248.51,9890.76,10378.44,-5.2,14,0
aa92c2,RPA3562 ,United States,-81.5328,41.4461,178.07,10972.8,10820.4,-0.33,14,1
a284b5,SWA580  ,United States,-80.9447,32.1227,247.75,11285.22,11666.22,-0.33,14,0
ac48d3,SWA1326 ,United States,-86.7716,36.5265,199.18,4518.66,4640.58,0.33,14,0
a0d124,N1516V  ,United States,-86.9133,30.682,51.75,274.32,320.04,-0.33,14,4
aaf5a9,AAL1056 ,United States,-84.4157,37.5745,205.21,9753.6,9936.48,0.0,14,0
a19a48,RPA5645 ,United States,-80.6214,40.6135,172.51,10972.8,10858.5,0.0,14,0
c021c6,SPR760  ,Canada,-82.0906,45.2496,146.67,9144.0,8854.44,0.0,14,0
aa9eef,SKW5511 ,United States,-104.6691,39.8579,1.54,,,,14,0
a4770a,N387TX  ,United States,-111.9463,33.0595,91.94,1668.78,1737.36,-3.9,14,1
a14ad4,UAL1301 ,United States,-79.9673,42.591,208.31,10972.8,10744.2,0.0,14,0
a031e6,N111WH  ,United States,-90.676,29.6781,71.2,548.64,617.22,0.0,14,1
a11f9d,UAL2191 ,United States,-86.6934,40.0334,195.84,10972.8,11033.76,0.0,14,0
a2466b,N246BJ  ,United States,-90.3344,38.736,45.23,152.4,182.88,-3.25,14,3
a98909,AAL3198 ,United States,-106.1135,31.9091,246.99,10675.62,11193.78,0.0,14,1
a4996b,DAL2349 ,United States,-82.6306,43.9767,206.87,10363.2,10111.74,0.0,14,0
ab87ab,N842E   ,United States,-75.4282,38.0741,151.61,6431.28,6431.28,-0.65,14,0
a86925,EDV5373 ,United States,-79.1466,34.7333,162.17,3276.6,3314.7,12.03,14,1
a66fc3,N5136E  ,United States,-97.7021,33.2171,43.65,1539.24,1600.2,1.63,14,1
a09049,N1351K  ,United States,-106.2248,35.2634,154.04,8839.2,9288.78,0.0,14,0
c058b4,ROU1664 ,Canada,-82.0276,29.6657,247.05,10058.4,10492.74,0.33,14,0
c058c0,ACA983  ,Canada,-78.5817,28.4274,254.89,12496.8,13045.44,-0.33,14,0
a49973,N396DW  ,United States,-100.1775,31.2413,201.32,12192.0,12702.54,0.0,14,1
a316ef,CNS821  ,United States,-82.8756,28.3289,212.59,12496.8,13068.3,0.0,14,0
a59f53,SWA1668 ,United States,-87.4864,36.0451,203.13,6431.28,6621.78,12.03,14,0
a4e955,N4152D  ,United States,-90.2215,42.0987,61.55,1981.2,1950.72,0.33,14,2
ac4713,N890TX  ,United States,-112.1787,41.8287,191.45,10972.8,11308.08,0.0,14,0
a8690a,ATN3384 ,United States,-82.2854,41.0865,261.36,10668.0,10561.32,-0.33,14,0
a2467a,MXY754  ,United States,-86.785,30.8208,153.14,3314.7,3467.1,-4.88,14,0
ada2fb,N978SP  ,United States,-97.2332,32.2555,38.31,487.68,510.54,-0.33,14,0
a0a3f8,N140PC  ,United States,-105.1014,39.9026,2.57,,,,14,0
a0ec6e,N159JH  ,United States,-107.0071,40.0497,217.98,12192.0,12580.62,0.0,14,0
acd296,AAL1771 ,United States,-114.2057,35.7823,155.12,4541.52,4724.4,-8.45,14,1
a96f07,SKW4262 ,United States,-95.5734,44.5987,248.92,6400.8,6431.28,0.98,14,0
a58c29,AAL1590 ,United States,-117.1811,34.4893,264.25,8450.58,8816.34,5.2,14,0
a3796b,N32291  ,United States,-118.4936,34.2553,37.73,548.64,556.26,-2.93,14,0
a4c300,N406AW  ,United States,-121.864,47.8391,143.98,3017.52,2979.42,-10.08,14,1
a2f6ba,AAY961  ,United States,-84.2226,33.4214,227.54,10370.82,10721.34,0.0,14,0
a4bc0a,N404FR  ,United States,-104.8348,39.5689,30.77,1706.88,1752.6,-0.33,14,0
a3fcd2,N356TT  ,United States,-80.7722,26.2192,78.35,830.58,891.54,0.0,14,0
a35329,N313NG  ,United States,-96.7697,41.7102,69.45,2590.8,2651.76,-1.63,14,0
a280a4,SKW3767 ,United States,-97.6821,30.3121,80.26,708.66,762.0,-3.9,14,0
a46c11,N384VR  ,United States,-88.5669,36.9506,46.92,678.18,701.04,0.0,14,0
aaed0c,ASA6    ,United States,-106.8523,39.7227,260.4,11277.6,11704.32,0.0,14,0
c058cb,ROU1636 ,Canada,-81.1882,28.2753,111.12,1341.12,1424.94,-4.23,14,0
a2f6c4,BPX290  ,United States,-80.7791,28.4742,52.06,1280.16,1348.74,-0.65,14,0
a48626,N3907R  ,United States,-96.6194,32.2948,35.19,1036.32,1104.9,-0.33,14,0
a8e153,N671VJ  ,United States,-121.8568,39.1242,136.13,9144.0,9349.74,0.0,14,0
a4c30f,N406BL  ,United States,-79.9994,33.2086,42.56,259.08,266.7,-0.98,14,0
a60f4e,N49RZ   ,United States,-101.4126,33.4789,48.55,1584.96,1661.16,0.98,14,0
abbda5,N856AC  ,United States,-85.5412,42.4878,132.79,2750.82,2659.38,0.0,14,0
a449e5,DAL2196 ,United States,-72.2762,40.8885,199.1,11582.4,11422.38,0.0,14,0
ad4d12,AAL2128 ,United States,-111.1272,32.6542,193.53,5958.84,6256.02,-8.45,14,0
ab274c,KOW818  ,United States,-101.1569,40.4252,222.57,14317.98,14607.54,0.33,14,0
0d0e4f,VTM291  ,Mexico,-91.8473,34.4894,230.79,9753.6,10111.74,0.0,14,0
ab0d48,N811CC  ,United States,-97.5413,32.4161,79.51,1097.28,1097.28,-2.28,14,0
a2463c,N2459Y  ,United States,-71.0946,41.9382,49.9,830.58,701.04,0.33,14,3
a2463a,N2459W  ,United States,-111.6655,34.4828,30.94,2994.66,3139.44,-0.65,14,0
a1d6be,N2176S  ,United States,-90.7468,38.7341,69.86,861.06,876.3,0.33,14,0
ac340a,SWA2315 ,United States,-82.4229,26.92,184.07,4030.98,4267.2,-9.1,14,0
a1e9eb,N222RE  ,United States,-80.9838,40.0246,110.29,2194.56,2087.88,0.98,14,78
a2f6b3,ENY3935 ,United States,-82.5276,29.7762,148.04,2887.98,3048.0,5.2,14,30
a9c4fc,N729AA  ,United States,-110.9612,34.9123,142.88,6096.0,6339.84,0.0,14,0
aaed42,N803CP  ,United States,-76.6662,39.2914,46.3,441.96,342.9,-0.98,14,1
a4cf5e,N409PJ  ,United States,-122.3797,38.1542,19.98,38.1,0.0,1.3,14,0
a6030e,N487ER  ,United States,-104.716,38.8228,5.14,,,,14,0
a5dc0c,CBC477  ,United States,-112.5299,33.7944,129.14,1805.94,1889.76,0.33,14,0
a23f78,,United States,-81.9824,27.7273,47.01,152.4,205.74,0.33,14,3
a2597f,SWA1922 ,United States,-110.9386,31.5784,232.16,9753.6,10241.28,0.0,14,0
a66fdc,N51365  ,United States,-83.8568,35.9675,32.38,281.94,320.04,-2.28,14,0
a35374,N313RG  ,United States,-75.0974,40.3305,153.17,2811.78,2674.62,-8.45,14,0
ac2d40,TCF884  ,United States,-81.153,29.5237,85.78,1135.38,1173.48,-0.65,14,0
abd7e0,N862SL  ,United States,-118.3543,33.8121,31.42,236.22,228.6,4.55,14,0
a423dc,N366PA  ,United States,-123.0971,45.3484,31.4,472.44,411.48,2.28,14,0
ad5418,,United States,-120.713,38.771,31.95,944.88,1013.46,0.98,14,0
a6ad9f,N5296Z  ,United States,-115.1514,35.9514,46.86,1021.08,1036.32,0.33,14,0
a34c88,N311WM  ,United States,-85.3047,42.4538,216.14,11079.48,11018.52,6.5,14,0
c080db,ACA1038 ,Canada,-94.8013,41.7907,251.49,11277.6,11483.34,0.0,14,0
a0f37e,UPS2938 ,United States,-109.4914,38.0076,213.52,9753.6,10203.18,-0.65,14,1
a88a67,N65AF   ,United States,-96.6897,33.3434,110.19,1310.64,1363.98,-4.55,14,0
a6b48f,JIA5332 ,United States,-87.3971,37.998,211.38,9753.6,9951.72,-0.33,14,1
a89155,N651KC  ,United States,-117.7344,33.5731,53.79,822.96,822.96,-1.95,14,0
a303ff,N2937U  ,United States,-112.1166,41.1047,47.77,1767.84,1828.8,0.0,14,0
a2d0b9,OXF5345 ,United States,-111.3001,32.999,54.08,1158.24,1188.72,-2.28,14,0
a04e00,DAL2740 ,United States,-120.9834,46.8261,223.04,8542.02,8648.7,-12.35,14,0
a7c12d,N599ZZ  ,United States,-84.5035,39.3585,30.77,251.46,220.98,-0.65,14,0
a7d469,N603WS  ,United States,-120.3709,36.1796,180.07,11277.6,11643.36,0.33,14,0
aaf446,N80484  ,United States,-76.923,39.5788,45.07,861.06,769.62,-3.58,14,0
a303e9,N29367  ,United States,-86.8247,41.3719,47.24,914.4,861.06,-0.65,14,4
a961b5,N703WP  ,United States,-118.2386,34.0762,62.54,396.24,373.38,2.28,14,0
a66fa9,BPX204  ,United States,-84.6662,34.1732,61.25,2034.54,2080.26,-1.95,14,0
a96def,N7065R  ,United States,-111.7397,33.1183,41.12,632.46,632.46,-1.3,14,0
ae1dc4,BT21    ,United States,-117.1239,32.5908,37.56,259.08,266.7,-0.33,14,0
ac210e,SWA4510 ,United States,-119.7986,35.0345,224.45,11277.6,11673.84,0.0,14,1
ae7419,VV8E043 ,United States,-86.6415,30.8254,47.22,617.22,685.8,0.98,14,0
aaed5a,DAL1643 ,United States,-88.7462,35.959,217.04,10668.0,10965.18,0.0,14,0
ae7416,VV1E040 ,United States,-86.5236,30.7812,19.09,-15.24,38.1,-0.33,14,0
a1bcfd,N2108L  ,United States,-84.2824,33.874,45.27,723.9,746.76,-0.65,14,4
abc4be,SWA1306 ,United States,-104.7593,34.4677,223.52,10972.8,11475.72,0.0,14,0
a3534a,EDV5046 ,United States,-83.4604,43.9594,210.55,10972.8,10789.92,0.33,14,0
a3401a,JBU400  ,United States,-75.2069,39.5992,268.58,10668.0,10553.7,-0.33,14,0
a689b8,,United States,-73.8656,40.7749,3.34,,,,14,0
a2467d,N246CB  ,United States,-117.6496,33.9732,38.08,297.18,297.18,3.9,14,3
a423c4,DAL2766 ,United States,-121.736,42.2446,215.55,10668.0,10828.02,0.0,14,0
a09075,N1352U  ,United States,-104.9973,40.4192,38.88,1607.82,1630.68,-0.98,14,0
ae1db3,LT615   ,United States,-118.0547,31.6513,34.99,53.34,53.34,-0.33,14,2
0d0e20,AMX197  ,Mexico,-111.9111,30.375,248.39,10431.78,10927.08,3.25,14,0
ad6758,AAL309  ,United States,-85.9533,40.7421,180.22,7010.4,7018.02,-0.33,14,0
a34c58,UPS2924 ,United States,-93.8512,41.3759,209.98,11582.4,11757.66,-0.33,14,0
a2dce1,ASA438  ,United States,-113.2618,42.6309,245.79,10058.4,10332.72,0.0,14,0
ae1db1,VVAB320 ,United States,-76.3358,36.9163,56.27,160.02,106.68,0.33,14,12
ac94dd,N91FP   ,United States,-87.4146,37.4044,213.76,7505.7,7673.34,-10.08,14,0
ab5adb,N8301F  ,United States,-79.9692,34.7034,87.94,2263.14,2217.42,-0.65,14,0
a22c7c,N2391T  ,United States,-95.5268,32.9789,59.04,2202.18,2278.38,0.33,14,0
a34c64,N311VA  ,United States,-70.7123,43.2305,39.78,762.0,601.98,0.98,14,0
ac7aba,ASI414  ,United States,-111.9002,32.8866,50.42,1341.12,1363.98,0.98,14,0
a89d9f,N654WW  ,United States,-76.6388,39.3353,118.86,1775.46,1722.12,11.7,14,0
ad4105,AAL2644 ,United States,-87.1891,41.9265,122.34,3002.28,2933.7,-5.53,14,0
abc4d8,SWA4038 ,United States,-77.6154,40.8202,197.82,12047.22,11917.68,2.93,14,0
a1d811,RPA5677 ,United States,-73.2238,41.548,207.35,6903.72,6697.98,7.48,14,0
a11eb4,UPS2054 ,United States,-73.0651,42.7662,233.42,6019.8,5791.2,-4.55,14,0
ae2541,SHARK49 ,United States,-104.4339,38.9482,63.39,2880.36,2971.8,-2.6,14,0
a96f77,N707KG  ,United States,-95.7679,39.5201,206.5,12192.0,12466.32,0.0,14,0
a34080,N3088F  ,United States,-122.9457,45.5404,4.12,,,,14,0
aa9169,EGE78   ,United States,-76.4076,43.1434,129.53,6705.6,6446.52,0.0,14,0
a9c62b,NDU729  ,United States,-111.8125,33.0406,48.15,1089.66,1112.52,0.65,14,0
a4c382,KAPT40  ,United States,-70.3398,41.7509,84.57,701.04,571.5,0.0,14,0
a0b81e,UAL695  ,United States,-86.5615,40.102,279.98,8039.1,8130.54,4.88,14,0
a2d0fd,OXF5841 ,United States,-111.4575,33.1862,54.57,1196.34,1226.82,0.0,14,0
ae6bb2,RUDY30  ,United States,-117.2105,32.7136,30.63,30.48,53.34,-3.58,14,0
a0b823,UAL1373 ,United States,-90.7314,36.5999,232.42,10347.96,10668.0,0.0,14,0
a6168b,N49125  ,United States,-89.6068,43.221,36.06,899.16,845.82,-0.65,14,0
a0b821,UAL2297 ,United States,-76.7226,43.2919,220.77,9128.76,8869.68,0.0,14,0
a650c7,FRG9506 ,United States,-81.8597,32.469,138.85,5737.86,5974.08,8.13,14,2
ac8237,SKW5259 ,United States,-87.3435,40.4938,222.27,8473.44,8542.02,4.55,14,1
a0b820,UAL2612 ,United States,-80.0225,42.1411,203.47,9753.6,9540.24,0.0,14,0
a46c9a,UAL650  ,United States,-106.7388,35.166,258.6,10668.0,11163.3,0.0,14,0
a73690,JBU969  ,United States,-81.0639,31.6246,224.31,10972.8,11361.42,-0.33,14,0
a89ccc,NKS3012 ,United States,-77.4112,37.8864,241.79,10439.4,10530.84,-5.2,14,1
ae1e63,RAVEN61 ,United States,-97.8741,34.5986,118.86,3451.86,3604.26,1.63,14,0
aa914f,BPX262  ,United States,-80.815,28.639,56.06,266.7,312.42,-5.53,14,0
a6f00d,AAL2396 ,United States,-117.7065,34.5247,246.39,10660.38,11094.72,0.0,14,0
